,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
19576,19577,1,8,1992,12,RM,M,17.0,9.0
19577,19578,1,8,1992,20,RM,M,16.0,9.0
19578,19579,1,8,1992,2,RM,F,14.0,8.0
19579,19580,1,8,1992,2,PE,F,20.0,19.0
19580,19581,1,8,1992,19,RM,M,13.0,9.0
19581,19582,1,8,1992,7,RM,F,17.0,10.0
19582,19583,1,8,1992,17,DO,F,39.0,51.0
19583,19584,1,8,1992,19,BA,F,13.0,7.0
19584,19585,1,8,1992,7,PE,F,21.0,24.0
19585,19586,1,9,1992,3,RM,M,17.0,8.0
19586,19587,1,9,1992,9,DM,F,38.0,38.0
19588,19589,1,9,1992,5,RM,M,16.0,8.0
19589,19590,1,9,1992,13,PH,F,24.0,29.0
19590,19591,1,9,1992,4,DM,M,36.0,42.0
19592,19593,1,9,1992,3,NL,F,32.0,166.0
19593,19594,1,9,1992,3,PE,F,17.0,20.0
19594,19595,1,9,1992,14,OL,M,20.0,24.0
19595,19596,1,9,1992,3,PP,M,20.0,17.0
19597,19598,1,9,1992,8,OT,F,16.0,23.0
19598,19599,1,9,1992,14,DM,M,36.0,41.0
19599,19600,1,9,1992,16,RM,F,17.0,8.0
19600,19601,1,9,1992,4,DM,F,35.0,36.0
19601,19602,1,9,1992,11,DM,M,34.0,39.0
19602,19603,1,9,1992,8,DM,M,36.0,45.0
19604,19605,1,9,1992,13,RM,M,17.0,10.0
19605,19606,1,9,1992,14,DM,F,35.0,38.0
19606,19607,1,9,1992,8,DO,F,31.0,47.0
19607,19608,1,9,1992,8,DM,M,33.0,42.0
19608,19609,1,9,1992,13,RM,M,14.0,8.0
19609,19610,1,9,1992,14,DM,M,32.0,49.0
19610,19611,1,9,1992,11,RM,M,15.0,9.0
19611,19612,1,9,1992,9,DM,M,32.0,39.0
19612,19613,1,9,1992,16,RM,M,15.0,10.0
19613,19614,1,9,1992,9,OT,M,16.0,23.0
19614,19615,1,9,1992,11,DM,M,36.0,45.0
19615,19616,1,9,1992,9,DM,M,38.0,46.0
19616,19617,1,9,1992,8,DM,F,34.0,41.0
19617,19618,1,9,1992,4,DM,M,35.0,48.0
19618,19619,1,9,1992,11,RM,F,18.0,10.0
19619,19620,1,9,1992,4,DM,M,38.0,45.0
19620,19621,1,9,1992,15,RM,F,16.0,9.0
19621,19622,1,9,1992,13,DM,M,38.0,46.0
19622,19623,1,9,1992,9,DM,M,35.0,40.0
19623,19624,1,9,1992,4,OT,M,22.0,22.0
19624,19625,1,9,1992,11,DM,M,38.0,50.0
19625,19626,1,9,1992,5,OT,M,19.0,26.0
19626,19627,1,9,1992,4,OT,F,17.0,23.0
19627,19628,1,9,1992,9,DM,M,36.0,42.0
19628,19629,1,9,1992,16,RM,F,15.0,13.0
19629,19630,1,9,1992,13,OT,M,20.0,35.0
19630,19631,1,9,1992,4,OT,M,20.0,23.0
19632,19633,1,9,1992,3,SO,F,24.0,38.0
19633,19634,1,9,1992,5,OT,F,20.0,23.0
19637,19638,2,6,1992,7,PE,M,20.0,23.0
19638,19639,2,6,1992,2,OT,M,21.0,20.0
19639,19640,2,6,1992,2,DO,F,34.0,46.0
19640,19641,2,6,1992,18,OL,F,20.0,23.0
19641,19642,2,6,1992,12,OT,M,20.0,33.0
19643,19644,2,6,1992,18,RM,F,16.0,9.0
19644,19645,2,6,1992,1,DO,M,36.0,36.0
19645,19646,2,6,1992,12,OL,F,21.0,34.0
19646,19647,2,6,1992,2,DO,M,35.0,50.0
19647,19648,2,6,1992,18,PF,M,14.0,7.0
19648,19649,2,6,1992,18,RM,F,16.0,7.0
19649,19650,2,6,1992,1,DO,M,37.0,57.0
19650,19651,2,6,1992,12,DM,M,36.0,44.0
19651,19652,2,6,1992,12,RM,F,16.0,9.0
19652,19653,2,6,1992,18,PF,F,15.0,7.0
19653,19654,2,6,1992,19,RM,F,16.0,8.0
19654,19655,2,6,1992,2,SO,F,26.0,51.0
19655,19656,2,6,1992,1,DM,M,36.0,52.0
19656,19657,2,6,1992,2,PE,M,20.0,22.0
19657,19658,2,6,1992,2,OL,M,21.0,23.0
19658,19659,2,6,1992,2,DO,F,36.0,52.0
19659,19660,2,6,1992,1,DO,M,36.0,47.0
19660,19661,2,6,1992,2,PE,F,20.0,19.0
19661,19662,2,6,1992,22,DS,F,49.0,124.0
19662,19663,2,6,1992,1,DM,M,37.0,46.0
19663,19664,2,6,1992,22,PE,M,21.0,26.0
19664,19665,2,6,1992,1,DO,F,36.0,46.0
19665,19666,2,6,1992,2,RM,F,17.0,8.0
19666,19667,2,6,1992,1,DO,M,37.0,55.0
19667,19668,2,6,1992,22,DM,F,36.0,38.0
19669,19670,2,6,1992,7,PE,F,20.0,22.0
19670,19671,2,6,1992,2,PE,M,20.0,21.0
19672,19673,2,6,1992,2,PE,F,20.0,18.0
19673,19674,2,6,1992,12,DM,F,37.0,41.0
19675,19676,2,6,1992,2,RM,M,16.0,9.0
19676,19677,2,6,1992,2,RM,M,15.0,8.0
19678,19679,2,7,1992,3,PE,F,18.0,20.0
19679,19680,2,7,1992,4,DM,M,38.0,44.0
19680,19681,2,7,1992,3,NL,F,35.0,174.0
19682,19683,2,7,1992,17,DM,F,36.0,38.0
19683,19684,2,7,1992,11,DM,M,37.0,49.0
19684,19685,2,7,1992,9,DM,F,35.0,36.0
19685,19686,2,7,1992,9,OT,M,22.0,24.0
19686,19687,2,7,1992,17,DM,M,36.0,49.0
19687,19688,2,7,1992,3,OT,M,22.0,24.0
19688,19689,2,7,1992,9,DM,M,36.0,50.0
19689,19690,2,7,1992,20,SO,F,22.0,77.0
19690,19691,2,7,1992,11,PE,F,21.0,21.0
19691,19692,2,7,1992,3,PE,M,20.0,23.0
19692,19693,2,7,1992,9,DM,M,38.0,47.0
19693,19694,2,7,1992,21,RM,F,15.0,11.0
19694,19695,2,7,1992,3,PP,M,22.0,17.0
19695,19696,2,7,1992,8,DM,M,36.0,46.0
19696,19697,2,7,1992,9,DM,F,36.0,33.0
19697,19698,2,7,1992,3,BA,M,12.0,7.0
19698,19699,2,7,1992,3,SO,M,26.0,49.0
19699,19700,2,7,1992,11,OT,M,21.0,28.0
19700,19701,2,7,1992,3,PP,F,21.0,12.0
19701,19702,2,7,1992,3,RM,M,17.0,9.0
19702,19703,2,7,1992,11,RM,M,16.0,10.0
19703,19704,2,7,1992,4,DM,F,38.0,38.0
19704,19705,2,7,1992,8,DM,M,36.0,43.0
19705,19706,2,7,1992,17,DO,F,35.0,42.0
19706,19707,2,7,1992,5,RM,F,17.0,12.0
19707,19708,2,7,1992,8,DO,F,36.0,44.0
19708,19709,2,7,1992,20,RM,M,17.0,9.0
19711,19712,2,7,1992,5,DO,F,37.0,52.0
19712,19713,2,7,1992,4,DM,M,37.0,46.0
19714,19715,2,7,1992,4,OT,F,20.0,22.0
19715,19716,2,7,1992,11,DM,M,40.0,48.0
19716,19717,2,7,1992,4,DM,M,37.0,47.0
19717,19718,2,7,1992,17,RM,M,17.0,12.0
19719,19720,2,7,1992,5,DO,F,37.0,46.0
19720,19721,2,7,1992,5,DO,F,36.0,48.0
19721,19722,2,7,1992,17,DM,F,36.0,37.0
19722,19723,2,7,1992,24,PE,M,21.0,25.0
19723,19724,2,7,1992,17,DO,F,35.0,43.0
19724,19725,2,7,1992,9,DM,M,35.0,38.0
19726,19727,2,7,1992,8,DM,F,37.0,38.0
19727,19728,2,7,1992,24,OL,M,21.0,21.0
19728,19729,2,7,1992,11,DM,F,37.0,37.0
19729,19730,2,7,1992,5,DO,M,36.0,55.0
19730,19731,2,7,1992,24,PE,F,22.0,22.0
19731,19732,2,7,1992,3,SO,F,25.0,37.0
19732,19733,2,7,1992,3,SO,F,25.0,39.0
19733,19734,2,7,1992,11,DM,M,39.0,48.0
19736,19737,2,8,1992,14,DM,M,37.0,45.0
19737,19738,2,8,1992,14,OT,M,20.0,22.0
19738,19739,2,8,1992,13,PE,M,21.0,24.0
19739,19740,2,8,1992,13,PE,F,20.0,25.0
19740,19741,2,8,1992,10,RM,F,17.0,10.0
19741,19742,2,8,1992,6,RM,F,17.0,10.0
19742,19743,2,8,1992,6,RM,M,17.0,10.0
19743,19744,2,8,1992,13,PH,F,25.0,29.0
19747,19748,2,8,1992,13,DO,M,35.0,47.0
19748,19749,2,8,1992,14,DM,F,38.0,36.0
19749,19750,2,8,1992,6,RM,F,17.0,11.0
19752,19753,3,7,1992,18,PF,F,14.0,7.0
19754,19755,3,7,1992,19,BA,F,14.0,7.0
19755,19756,3,7,1992,7,PE,M,21.0,20.0
19756,19757,3,7,1992,2,DO,M,36.0,50.0
19757,19758,3,7,1992,6,PP,M,21.0,14.0
19758,19759,3,7,1992,2,DO,F,36.0,46.0
19759,19760,3,7,1992,17,DM,M,37.0,49.0
19760,19761,3,7,1992,19,RM,M,16.0,11.0
19761,19762,3,7,1992,20,PP,F,18.0,16.0
19762,19763,3,7,1992,3,PP,M,23.0,19.0
19763,19764,3,7,1992,18,PF,F,14.0,7.0
19764,19765,3,7,1992,3,RM,F,16.0,10.0
19765,19766,3,7,1992,4,DM,M,37.0,46.0
19766,19767,3,7,1992,11,PE,M,21.0,28.0
19767,19768,3,7,1992,12,PE,F,21.0,28.0
19768,19769,3,7,1992,4,DM,F,37.0,43.0
19769,19770,3,7,1992,17,RM,M,17.0,10.0
19770,19771,3,7,1992,21,RM,M,17.0,11.0
19771,19772,3,7,1992,7,RM,F,16.0,9.0
19772,19773,3,7,1992,23,RM,F,17.0,11.0
19773,19774,3,7,1992,7,RM,M,16.0,8.0
19774,19775,3,7,1992,19,BA,F,14.0,9.0
19775,19776,3,7,1992,17,DM,F,36.0,38.0
19776,19777,3,7,1992,24,RM,M,17.0,8.0
19777,19778,3,7,1992,4,DM,M,37.0,32.0
19778,19779,3,7,1992,9,DM,M,37.0,49.0
19779,19780,3,7,1992,24,PE,F,21.0,21.0
19780,19781,3,7,1992,1,DM,M,35.0,53.0
19781,19782,3,7,1992,11,PE,F,21.0,28.0
19782,19783,3,7,1992,3,SO,M,25.0,58.0
19783,19784,3,7,1992,6,PF,F,14.0,9.0
19784,19785,3,7,1992,1,DO,M,37.0,43.0
19785,19786,3,7,1992,2,DO,F,35.0,52.0
19786,19787,3,7,1992,17,OL,F,19.0,37.0
19787,19788,3,7,1992,20,RM,F,16.0,9.0
19788,19789,3,7,1992,1,DO,M,36.0,55.0
19789,19790,3,7,1992,2,RM,F,16.0,9.0
19791,19792,3,7,1992,22,DS,F,49.0,105.0
19792,19793,3,7,1992,2,RM,M,17.0,10.0
19794,19795,3,7,1992,7,RM,F,16.0,11.0
19795,19796,3,7,1992,17,DM,M,35.0,47.0
19796,19797,3,7,1992,3,PE,F,20.0,21.0
19797,19798,3,7,1992,6,RM,M,16.0,11.0
19798,19799,3,7,1992,23,RM,M,15.0,8.0
19799,19800,3,7,1992,2,PE,M,19.0,23.0
19800,19801,3,7,1992,19,RM,M,16.0,10.0
19801,19802,3,7,1992,1,DO,F,36.0,51.0
19802,19803,3,7,1992,17,DM,M,37.0,52.0
19803,19804,3,7,1992,12,DM,M,35.0,41.0
19804,19805,3,7,1992,24,RM,F,17.0,8.0
19805,19806,3,7,1992,2,DM,M,36.0,47.0
19806,19807,3,7,1992,1,DO,M,37.0,53.0
19807,19808,3,7,1992,3,RM,M,16.0,11.0
19808,19809,3,7,1992,4,DM,F,36.0,33.0
19809,19810,3,7,1992,3,PP,F,22.0,17.0
19810,19811,3,7,1992,6,RM,M,16.0,10.0
19811,19812,3,7,1992,3,RM,M,16.0,10.0
19812,19813,3,7,1992,1,DO,M,36.0,57.0
19813,19814,3,7,1992,4,DM,M,38.0,48.0
19814,19815,3,7,1992,7,RM,F,16.0,9.0
19815,19816,3,7,1992,4,DO,F,35.0,41.0
19817,19818,3,7,1992,2,PE,F,19.0,19.0
19818,19819,3,7,1992,4,DM,M,36.0,45.0
19819,19820,3,7,1992,6,RM,F,14.0,10.0
19820,19821,3,7,1992,12,DM,F,37.0,42.0
19821,19822,3,7,1992,1,DO,F,35.0,47.0
19822,19823,3,7,1992,22,DM,F,36.0,37.0
19823,19824,3,7,1992,24,RM,F,16.0,7.0
19824,19825,3,7,1992,7,PE,F,20.0,32.0
19825,19826,3,7,1992,19,OL,M,20.0,26.0
19826,19827,3,7,1992,3,SO,F,25.0,39.0
19827,19828,3,8,1992,14,DM,M,39.0,44.0
19828,19829,3,8,1992,13,RM,F,17.0,8.0
19829,19830,3,8,1992,16,PE,M,20.0,22.0
19832,19833,3,8,1992,8,DO,F,35.0,49.0
19834,19835,3,8,1992,8,OT,M,22.0,28.0
19835,19836,3,8,1992,13,OL,M,20.0,35.0
19836,19837,3,8,1992,9,RM,M,17.0,10.0
19837,19838,3,8,1992,13,PF,M,15.0,7.0
19838,19839,3,8,1992,10,RM,M,17.0,11.0
19839,19840,3,8,1992,8,DM,M,34.0,43.0
19840,19841,3,8,1992,14,DM,F,35.0,43.0
19841,19842,3,8,1992,11,PE,M,21.0,27.0
19842,19843,3,8,1992,11,DM,M,37.0,50.0
19843,19844,3,8,1992,14,RM,M,17.0,10.0
19844,19845,3,8,1992,10,RM,F,15.0,9.0
19845,19846,3,8,1992,14,DM,M,35.0,51.0
19846,19847,3,8,1992,5,DO,M,35.0,42.0
19847,19848,3,8,1992,11,RM,M,17.0,10.0
19848,19849,3,8,1992,14,DM,F,32.0,40.0
19849,19850,3,8,1992,15,RM,M,17.0,10.0
19850,19851,3,8,1992,10,RM,M,16.0,9.0
19851,19852,3,8,1992,5,RM,M,17.0,9.0
19853,19854,3,8,1992,9,DM,M,37.0,41.0
19854,19855,3,8,1992,11,DM,F,37.0,35.0
19855,19856,3,8,1992,8,OT,M,22.0,24.0
19856,19857,3,8,1992,13,PH,F,26.0,29.0
19857,19858,3,8,1992,5,RM,F,17.0,11.0
19858,19859,3,8,1992,5,OT,M,21.0,31.0
19859,19860,4,4,1992,21,RM,F,17.0,9.0
19860,19861,4,4,1992,17,DM,M,36.0,46.0
19861,19862,4,4,1992,23,RM,F,18.0,13.0
19862,19863,4,4,1992,2,DO,F,35.0,51.0
19863,19864,4,4,1992,17,DM,M,37.0,49.0
19864,19865,4,4,1992,17,DM,M,37.0,49.0
19865,19866,4,4,1992,2,DM,M,37.0,49.0
19866,19867,4,4,1992,2,DO,M,35.0,51.0
19867,19868,4,4,1992,17,DM,M,37.0,52.0
19868,19869,4,4,1992,18,PF,M,16.0,8.0
19869,19870,4,4,1992,17,DM,F,35.0,51.0
19870,19871,4,4,1992,22,OL,F,21.0,22.0
19871,19872,4,4,1992,19,PF,F,15.0,9.0
19872,19873,4,4,1992,17,DM,M,37.0,52.0
19873,19874,4,4,1992,7,RM,F,16.0,13.0
19874,19875,4,4,1992,7,RM,M,16.0,11.0
19875,19876,4,4,1992,1,DM,M,37.0,51.0
19877,19878,4,4,1992,24,OL,F,19.0,33.0
19878,19879,4,4,1992,1,DO,F,36.0,42.0
19879,19880,4,4,1992,12,DM,M,35.0,49.0
19881,19882,4,4,1992,17,DM,M,36.0,49.0
19882,19883,4,4,1992,1,DM,M,37.0,47.0
19883,19884,4,4,1992,22,DS,F,48.0,59.0
19884,19885,4,4,1992,22,DS,F,46.0,110.0
19885,19886,4,4,1992,18,PP,M,21.0,20.0
19886,19887,4,4,1992,24,PE,F,20.0,25.0
19887,19888,4,4,1992,12,DM,M,34.0,42.0
19888,19889,4,4,1992,7,RM,F,17.0,14.0
19889,19890,4,4,1992,18,RM,M,17.0,11.0
19891,19892,4,4,1992,17,OL,M,21.0,35.0
19892,19893,4,4,1992,2,DO,F,36.0,55.0
19894,19895,4,4,1992,2,PE,F,21.0,21.0
19895,19896,4,4,1992,1,DO,F,36.0,49.0
19896,19897,4,4,1992,12,DM,F,37.0,52.0
19897,19898,4,4,1992,22,DM,F,32.0,45.0
19898,19899,4,4,1992,21,PH,F,27.0,31.0
19899,19900,4,4,1992,1,DO,F,37.0,55.0
19900,19901,4,4,1992,18,PF,F,15.0,8.0
19901,19902,4,5,1992,4,DM,F,37.0,41.0
19902,19903,4,5,1992,3,SO,M,26.0,68.0
19903,19904,4,5,1992,4,DM,M,36.0,47.0
19904,19905,4,5,1992,6,PP,M,22.0,19.0
19905,19906,4,5,1992,13,PH,M,22.0,18.0
19906,19907,4,5,1992,4,DM,M,38.0,49.0
19907,19908,4,5,1992,4,PF,F,17.0,6.0
19908,19909,4,5,1992,4,DM,M,38.0,49.0
19909,19910,4,5,1992,14,DM,M,37.0,46.0
19910,19911,4,5,1992,10,RM,F,14.0,18.0
19911,19912,4,5,1992,14,DM,M,36.0,50.0
19912,19913,4,5,1992,11,PE,F,20.0,29.0
19913,19914,4,5,1992,15,PP,M,23.0,15.0
19915,19916,4,5,1992,13,DO,M,39.0,49.0
19916,19917,4,5,1992,13,PH,M,25.0,34.0
19917,19918,4,5,1992,14,DO,M,34.0,42.0
19918,19919,4,5,1992,4,DM,F,34.0,44.0
19919,19920,4,5,1992,14,DM,F,36.0,45.0
19920,19921,4,5,1992,8,DO,F,34.0,51.0
19921,19922,4,5,1992,14,DM,F,39.0,52.0
19922,19923,4,5,1992,13,PF,M,16.0,8.0
19923,19924,4,5,1992,9,DM,M,37.0,49.0
19924,19925,4,5,1992,4,DM,F,34.0,38.0
19925,19926,4,5,1992,6,RM,F,18.0,14.0
19926,19927,4,5,1992,11,DM,F,37.0,49.0
19928,19929,4,5,1992,8,DM,M,39.0,42.0
19929,19930,4,5,1992,3,PP,F,22.0,20.0
19930,19931,4,5,1992,9,DM,F,35.0,43.0
19931,19932,4,5,1992,3,PP,F,22.0,17.0
19932,19933,4,5,1992,4,PF,M,15.0,8.0
19933,19934,4,5,1992,6,PP,M,22.0,18.0
19934,19935,4,5,1992,9,DM,M,36.0,45.0
19935,19936,4,5,1992,11,DM,M,38.0,48.0
19936,19937,4,5,1992,14,DM,F,34.0,46.0
19937,19938,4,5,1992,9,DM,F,37.0,49.0
19940,19941,5,2,1992,1,PP,M,22.0,13.0
19941,19942,5,2,1992,17,DM,M,33.0,25.0
19942,19943,5,2,1992,1,PP,F,21.0,15.0
19943,19944,5,2,1992,2,DO,F,36.0,51.0
19944,19945,5,2,1992,17,DM,M,38.0,50.0
19945,19946,5,2,1992,17,DM,F,35.0,42.0
19946,19947,5,2,1992,2,PP,F,22.0,16.0
19947,19948,5,2,1992,18,PF,M,15.0,9.0
19948,19949,5,2,1992,24,PE,F,21.0,27.0
19949,19950,5,2,1992,2,PP,M,21.0,19.0
19950,19951,5,2,1992,1,DM,F,36.0,43.0
19952,19953,5,2,1992,2,DO,M,36.0,53.0
19953,19954,5,2,1992,12,DM,F,37.0,49.0
19954,19955,5,2,1992,20,RM,F,18.0,15.0
19955,19956,5,2,1992,1,OT,F,21.0,24.0
19956,19957,5,2,1992,2,RM,M,17.0,12.0
19957,19958,5,2,1992,7,PP,F,21.0,16.0
19958,19959,5,2,1992,22,DS,F,50.0,112.0
19959,19960,5,2,1992,1,PP,M,23.0,22.0
19960,19961,5,2,1992,2,SO,F,30.0,82.0
19961,19962,5,2,1992,12,DM,M,39.0,50.0
19962,19963,5,2,1992,1,DO,M,35.0,60.0
19963,19964,5,2,1992,2,DO,F,35.0,57.0
19965,19966,5,2,1992,17,DM,M,36.0,51.0
19966,19967,5,2,1992,22,DM,F,35.0,42.0
19967,19968,5,2,1992,20,PP,F,23.0,17.0
19968,19969,5,2,1992,21,PH,F,26.0,48.0
19969,19970,5,2,1992,23,RM,F,18.0,17.0
19971,19972,5,3,1992,3,SO,F,24.0,28.0
19972,19973,5,3,1992,9,DM,F,37.0,46.0
19973,19974,5,3,1992,14,DM,M,37.0,41.0
19974,19975,5,3,1992,6,PP,M,19.0,20.0
19975,19976,5,3,1992,13,OL,F,23.0,31.0
19976,19977,5,3,1992,3,PF,M,15.0,9.0
19977,19978,5,3,1992,3,SO,F,27.0,105.0
19978,19979,5,3,1992,9,DM,M,33.0,25.0
19979,19980,5,3,1992,11,DM,M,36.0,47.0
19980,19981,5,3,1992,4,DM,M,37.0,52.0
19982,19983,5,3,1992,6,PP,F,21.0,21.0
19983,19984,5,3,1992,4,DM,F,36.0,50.0
19984,19985,5,3,1992,8,DM,M,36.0,45.0
19985,19986,5,3,1992,13,OL,M,21.0,37.0
19986,19987,5,3,1992,6,PP,M,22.0,19.0
19989,19990,5,3,1992,14,DM,F,37.0,51.0
19990,19991,5,3,1992,4,DM,F,38.0,56.0
19991,19992,5,3,1992,9,DM,M,37.0,50.0
19992,19993,5,3,1992,4,DM,F,36.0,44.0
19993,19994,5,3,1992,14,OL,M,21.0,31.0
19994,19995,5,3,1992,11,DM,F,37.0,55.0
19995,19996,5,3,1992,14,DM,F,35.0,43.0
19996,19997,5,3,1992,13,PF,M,14.0,11.0
19997,19998,5,3,1992,14,DM,F,31.0,17.0
19998,19999,5,3,1992,4,DM,M,36.0,52.0
19999,20000,5,3,1992,14,DM,M,35.0,52.0
20000,20001,5,3,1992,3,PP,F,23.0,26.0
20001,20002,5,3,1992,8,DM,F,37.0,43.0
20003,20004,5,3,1992,9,DM,M,37.0,47.0
20008,20009,5,30,1992,17,DM,M,35.0,37.0
20009,20010,5,30,1992,17,DM,M,36.0,51.0
20010,20011,5,30,1992,24,PE,F,21.0,23.0
20011,20012,5,30,1992,22,DM,M,33.0,25.0
20012,20013,5,30,1992,1,DM,F,37.0,45.0
20013,20014,5,30,1992,2,OT,F,21.0,23.0
20014,20015,5,30,1992,17,DM,M,21.0,37.0
20015,20016,5,30,1992,1,DM,M,36.0,43.0
20016,20017,5,30,1992,1,DM,M,35.0,49.0
20017,20018,5,30,1992,7,RM,F,17.0,16.0
20018,20019,5,30,1992,1,OT,F,20.0,26.0
20019,20020,5,30,1992,2,OT,M,19.0,16.0
20020,20021,5,30,1992,17,DM,F,36.0,38.0
20021,20022,5,30,1992,1,DO,M,36.0,62.0
20023,20024,5,30,1992,2,OT,M,23.0,30.0
20024,20025,5,30,1992,22,DS,F,50.0,110.0
20026,20027,5,30,1992,18,PP,F,21.0,20.0
20027,20028,5,30,1992,1,PP,M,21.0,17.0
20028,20029,5,30,1992,18,PP,M,22.0,24.0
20029,20030,5,30,1992,22,DM,F,33.0,27.0
20030,20031,5,30,1992,12,DM,M,39.0,49.0
20031,20032,5,30,1992,24,PE,M,20.0,13.0
20032,20033,5,30,1992,2,DO,F,36.0,62.0
20033,20034,5,30,1992,12,DM,F,37.0,49.0
20035,20036,5,30,1992,2,OT,M,19.0,28.0
20037,20038,5,30,1992,12,DM,F,36.0,45.0
20038,20039,5,30,1992,17,DM,M,36.0,52.0
20039,20040,5,30,1992,2,NL,F,36.0,220.0
20040,20041,5,30,1992,2,PP,F,22.0,20.0
20041,20042,5,30,1992,1,DO,F,34.0,52.0
20042,20043,5,30,1992,7,RM,F,16.0,17.0
20043,20044,5,30,1992,22,DM,M,35.0,29.0
20046,20047,5,31,1992,3,SO,M,26.0,54.0
20047,20048,5,31,1992,13,PF,F,14.0,9.0
20048,20049,5,31,1992,8,DO,F,36.0,50.0
20049,20050,5,31,1992,4,DM,F,38.0,47.0
20050,20051,5,31,1992,3,NL,F,30.0,70.0
20051,20052,5,31,1992,6,PP,F,20.0,18.0
20052,20053,5,31,1992,3,RM,M,17.0,13.0
20053,20054,5,31,1992,3,NL,M,29.0,66.0
20054,20055,5,31,1992,3,NL,F,29.0,75.0
20055,20056,5,31,1992,14,DS,M,51.0,97.0
20058,20059,5,31,1992,4,DM,F,36.0,45.0
20059,20060,5,31,1992,6,PF,F,15.0,9.0
20060,20061,5,31,1992,11,DM,F,33.0,29.0
20061,20062,5,31,1992,8,DM,M,34.0,44.0
20062,20063,5,31,1992,4,DM,F,37.0,51.0
20063,20064,5,31,1992,9,DM,F,37.0,44.0
20064,20065,5,31,1992,14,DM,F,36.0,47.0
20065,20066,5,31,1992,4,DM,M,36.0,48.0
20066,20067,5,31,1992,9,DM,M,36.0,51.0
20067,20068,5,31,1992,8,DM,M,39.0,51.0
20068,20069,5,31,1992,10,RM,F,17.0,14.0
20069,20070,5,31,1992,11,DM,F,34.0,44.0
20070,20071,5,31,1992,9,DM,M,35.0,47.0
20071,20072,5,31,1992,13,OL,F,20.0,36.0
20072,20073,5,31,1992,8,DM,M,37.0,48.0
20073,20074,5,31,1992,4,DM,M,37.0,51.0
20074,20075,5,31,1992,14,DM,M,34.0,30.0
20075,20076,5,31,1992,13,PP,M,22.0,20.0
20076,20077,5,31,1992,3,PP,F,16.0,22.0
20077,20078,5,31,1992,9,DM,F,36.0,43.0
20079,20080,5,31,1992,14,DM,F,35.0,60.0
20082,20083,7,3,1992,12,DO,F,37.0,54.0
20083,20084,7,3,1992,18,PF,M,16.0,8.0
20084,20085,7,3,1992,7,RM,M,17.0,12.0
20085,20086,7,3,1992,7,PE,F,21.0,22.0
20086,20087,7,3,1992,7,PP,M,22.0,18.0
20087,20088,7,3,1992,12,PP,M,22.0,17.0
20088,20089,7,3,1992,2,NL,F,21.0,130.0
20089,20090,7,3,1992,17,DM,M,36.0,42.0
20090,20091,7,3,1992,19,PP,M,21.0,15.0
20091,20092,7,3,1992,19,RM,F,16.0,12.0
20092,20093,7,3,1992,20,PP,F,21.0,19.0
20093,20094,7,3,1992,12,PP,M,21.0,15.0
20094,20095,7,3,1992,2,DO,F,36.0,42.0
20095,20096,7,3,1992,22,DS,F,47.0,120.0
20096,20097,7,3,1992,18,PF,F,16.0,12.0
20097,20098,7,3,1992,17,PP,M,20.0,13.0
20098,20099,7,3,1992,1,DO,M,36.0,56.0
20099,20100,7,3,1992,18,PP,M,22.0,19.0
20100,20101,7,3,1992,17,DM,M,34.0,34.0
20101,20102,7,3,1992,21,PP,F,21.0,16.0
