,record_id,month,day,year,plot,species,sex,wgt
5290,5291,1,25,1982,13,PF,M,8.0
5291,5292,1,25,1982,2,OL,M,42.0
5292,5293,1,25,1982,13,DM,M,49.0
5293,5294,1,25,1982,15,PE,M,22.0
5294,5295,1,25,1982,3,RM,F,13.0
5295,5296,1,25,1982,6,DS,F,126.0
5296,5297,1,25,1982,14,OL,F,43.0
5297,5298,1,25,1982,13,PF,F,11.0
5298,5299,1,25,1982,2,,F,165.0
5299,5300,1,25,1982,3,PF,F,7.0
5300,5301,1,25,1982,2,PE,M,23.0
5301,5302,1,25,1982,2,AB,,
5302,5303,1,25,1982,5,DM,M,56.0
5303,5304,1,25,1982,17,DS,M,134.0
5304,5305,1,25,1982,2,OT,M,24.0
5305,5306,1,25,1982,14,OL,M,44.0
5306,5307,1,25,1982,3,RM,F,12.0
5307,5308,1,25,1982,5,DM,F,41.0
5308,5309,1,25,1982,14,OL,M,40.0
5309,5310,1,25,1982,2,AB,,
5310,5311,1,25,1982,5,DM,F,46.0
5311,5312,1,25,1982,14,OL,M,30.0
5312,5313,1,25,1982,13,AB,,
5313,5314,1,25,1982,17,RM,M,10.0
5314,5315,1,25,1982,16,RM,M,11.0
5315,5316,1,25,1982,4,DM,M,36.0
5316,5317,1,25,1982,14,DM,F,52.0
5317,5318,1,25,1982,4,DM,F,37.0
5318,5319,1,25,1982,5,DM,M,51.0
5319,5320,1,25,1982,13,DM,M,54.0
5320,5321,1,25,1982,2,PE,,
5321,5322,1,25,1982,2,PE,M,22.0
5322,5323,1,25,1982,16,PE,F,29.0
5323,5324,1,25,1982,5,DM,M,46.0
5324,5325,1,25,1982,6,PE,M,22.0
5325,5326,1,25,1982,8,,,
5326,5327,2,22,1982,17,DS,M,150.0
5327,5328,2,22,1982,17,RM,F,9.0
5328,5329,2,22,1982,19,RM,M,9.0
5329,5330,2,22,1982,19,PM,M,23.0
5330,5331,2,22,1982,21,PF,F,6.0
5331,5332,2,22,1982,17,DM,F,43.0
5332,5333,2,22,1982,24,DM,M,38.0
5333,5334,2,22,1982,12,DM,,
5334,5335,2,22,1982,20,DO,M,46.0
5335,5336,2,22,1982,18,DM,F,38.0
5336,5337,2,22,1982,12,DS,F,122.0
5337,5338,2,22,1982,12,,F,226.0
5338,5339,2,22,1982,18,PE,M,22.0
5339,5340,2,22,1982,24,DM,F,32.0
5340,5341,2,22,1982,22,DS,M,130.0
5341,5342,2,22,1982,12,RM,F,13.0
5342,5343,2,22,1982,24,PE,F,21.0
5343,5344,2,22,1982,18,,M,100.0
5344,5345,2,22,1982,24,PE,M,22.0
5345,5346,2,22,1982,21,PF,F,4.0
5346,5347,2,22,1982,18,DS,M,135.0
5347,5348,2,22,1982,12,DM,F,48.0
5348,5349,2,22,1982,24,,M,226.0
5349,5350,2,22,1982,21,PM,M,22.0
5350,5351,2,22,1982,19,PE,F,24.0
5351,5352,2,22,1982,21,PM,F,
5352,5353,2,22,1982,17,RM,M,9.0
5353,5354,2,22,1982,20,DS,F,158.0
5354,5355,2,22,1982,20,DM,M,46.0
5355,5356,2,22,1982,24,RM,M,9.0
5356,5357,2,22,1982,20,RM,F,10.0
5357,5358,2,22,1982,18,DM,M,
5358,5359,2,22,1982,20,RM,M,10.0
5359,5360,2,22,1982,21,PF,M,8.0
5360,5361,2,22,1982,22,DM,M,38.0
5361,5362,2,22,1982,21,PF,F,8.0
5362,5363,2,22,1982,17,DM,M,49.0
5363,5364,2,22,1982,24,DO,M,48.0
5364,5365,2,22,1982,22,DS,M,154.0
5365,5366,2,22,1982,24,DO,M,45.0
5366,5367,2,22,1982,12,DM,M,47.0
5367,5368,2,22,1982,12,DM,M,51.0
5368,5369,2,22,1982,22,DS,M,80.0
5369,5370,2,22,1982,12,DM,M,39.0
5370,5371,2,22,1982,20,PE,F,26.0
5371,5372,2,22,1982,20,DM,F,43.0
5372,5373,2,22,1982,18,,F,88.0
5373,5374,2,22,1982,17,RM,M,11.0
5374,5375,2,22,1982,21,PF,F,7.0
5375,5376,2,22,1982,19,RM,F,10.0
5376,5377,2,22,1982,19,RM,F,8.0
5377,5378,2,22,1982,18,RM,M,11.0
5378,5379,2,22,1982,19,RM,M,12.0
5379,5380,2,22,1982,17,RM,M,11.0
5380,5381,2,22,1982,22,DM,M,41.0
5381,5382,2,22,1982,19,RM,M,10.0
5382,5383,2,22,1982,12,DM,F,46.0
5383,5384,2,22,1982,24,RM,F,11.0
5384,5385,2,23,1982,5,DM,F,42.0
5385,5386,2,23,1982,3,PE,F,19.0
5386,5387,2,23,1982,13,AB,,
5387,5388,2,23,1982,11,DM,M,46.0
5388,5389,2,23,1982,3,,F,145.0
5389,5390,2,23,1982,13,PF,M,8.0
5390,5391,2,23,1982,4,DM,M,41.0
5391,5392,2,23,1982,14,DM,M,42.0
5392,5393,2,23,1982,4,DM,F,41.0
5393,5394,2,23,1982,11,DS,F,108.0
5394,5395,2,23,1982,11,RM,F,13.0
5395,5396,2,23,1982,14,DM,F,43.0
5396,5397,2,23,1982,3,PF,M,8.0
5397,5398,2,23,1982,15,PF,M,7.0
5398,5399,2,23,1982,14,OL,M,38.0
5399,5400,2,23,1982,5,,F,248.0
5400,5401,2,23,1982,11,,M,198.0
5401,5402,2,23,1982,6,RM,M,11.0
5402,5403,2,23,1982,3,,M,211.0
5403,5404,2,23,1982,15,PE,M,21.0
5404,5405,2,23,1982,4,DM,M,47.0
5405,5406,2,23,1982,15,PE,F,23.0
5406,5407,2,23,1982,14,DM,M,46.0
5407,5408,2,23,1982,5,OL,M,45.0
5408,5409,2,23,1982,3,RM,M,9.0
5409,5410,2,23,1982,4,RM,M,9.0
5410,5411,2,23,1982,13,DO,M,35.0
5411,5412,2,23,1982,5,DM,F,36.0
5412,5413,2,23,1982,6,DS,F,133.0
5413,5414,2,23,1982,14,DM,M,49.0
5414,5415,2,23,1982,6,DO,M,56.0
5415,5416,2,23,1982,11,DM,M,43.0
5416,5417,2,23,1982,3,RM,F,10.0
5417,5418,2,23,1982,4,DM,M,49.0
5418,5419,2,23,1982,13,DM,M,48.0
5419,5420,2,23,1982,14,DM,M,56.0
5420,5421,2,23,1982,13,DM,F,
5421,5422,2,23,1982,4,DM,M,44.0
5422,5423,2,23,1982,11,RM,F,11.0
5423,5424,2,23,1982,3,RM,M,7.0
5424,5425,2,23,1982,5,DM,F,39.0
5425,5426,2,23,1982,4,DS,M,128.0
5426,5427,2,23,1982,14,DM,F,46.0
5427,5428,2,23,1982,6,DS,M,107.0
5428,5429,2,23,1982,14,PE,M,21.0
5429,5430,2,23,1982,13,PF,F,6.0
5430,5431,2,23,1982,11,RM,M,10.0
5431,5432,2,23,1982,6,DS,M,76.0
5432,5433,2,23,1982,3,RM,M,10.0
5433,5434,2,23,1982,14,OL,M,36.0
5434,5435,2,23,1982,3,PF,F,8.0
5435,5436,2,23,1982,4,OL,F,26.0
5436,5437,2,23,1982,15,RM,M,11.0
5437,5438,2,23,1982,5,DM,F,41.0
5438,5439,2,23,1982,3,RM,F,15.0
5439,5440,2,23,1982,15,RM,M,9.0
5440,5441,2,23,1982,4,DM,M,
5441,5442,2,23,1982,13,DS,M,138.0
5442,5443,2,23,1982,14,DM,M,54.0
5443,5444,2,23,1982,5,DM,M,51.0
5444,5445,2,23,1982,4,DM,M,44.0
5445,5446,2,23,1982,11,DM,F,44.0
5446,5447,2,23,1982,3,RM,F,13.0
5447,5448,2,23,1982,3,RM,F,7.0
5448,5449,2,23,1982,11,DM,M,51.0
5449,5450,2,23,1982,5,DM,M,54.0
5450,5451,2,23,1982,4,DM,M,41.0
5451,5452,2,23,1982,14,DS,M,76.0
5452,5453,2,23,1982,5,DM,F,49.0
5453,5454,2,23,1982,3,RM,M,11.0
5454,5455,2,23,1982,11,OT,F,24.0
5455,5456,2,23,1982,14,OL,F,36.0
5456,5457,2,23,1982,4,DM,F,41.0
5457,5458,2,23,1982,5,,M,235.0
5458,5459,2,23,1982,4,DM,M,52.0
5459,5460,2,23,1982,11,DM,M,45.0
5460,5461,2,23,1982,11,DM,M,45.0
5461,5462,2,23,1982,5,DM,M,46.0
5462,5463,2,23,1982,4,DS,F,
5463,5464,2,23,1982,11,OT,M,27.0
5464,5465,2,23,1982,6,PE,M,22.0
5465,5466,2,24,1982,1,RM,M,8.0
5466,5467,2,24,1982,2,DS,F,93.0
5467,5468,2,24,1982,7,PE,F,19.0
5468,5469,2,24,1982,1,RM,M,9.0
5469,5470,2,24,1982,8,DS,M,133.0
5470,5471,2,24,1982,2,DS,M,102.0
5471,5472,2,24,1982,2,DS,F,160.0
5472,5473,2,24,1982,16,PE,M,20.0
5473,5474,2,24,1982,2,DS,M,54.0
5474,5475,2,24,1982,2,DO,F,59.0
5475,5476,2,24,1982,1,DS,M,160.0
5476,5477,2,24,1982,2,RM,F,8.0
5477,5478,2,24,1982,1,DO,M,
5478,5479,2,24,1982,9,DS,F,132.0
5479,5480,2,24,1982,16,PE,M,21.0
5480,5481,2,24,1982,9,DM,M,44.0
5481,5482,2,24,1982,8,DO,M,51.0
5482,5483,2,24,1982,2,DM,M,44.0
5483,5484,2,24,1982,2,PE,F,17.0
5484,5485,2,24,1982,2,,M,202.0
5485,5486,2,24,1982,8,DS,M,137.0
5486,5487,2,24,1982,2,PE,M,23.0
5487,5488,2,24,1982,2,AB,,
5488,5489,2,24,1982,2,RM,M,9.0
5489,5490,2,24,1982,2,PE,F,20.0
5490,5491,2,24,1982,9,DS,F,59.0
5491,5492,2,24,1982,8,DO,F,52.0
5492,5493,2,24,1982,2,PE,M,23.0
5493,5494,2,24,1982,1,DS,M,155.0
5494,5495,2,24,1982,1,OL,M,46.0
5495,5496,2,24,1982,2,AB,,
5496,5497,2,24,1982,1,DM,M,47.0
5497,5498,2,24,1982,9,RM,M,10.0
5498,5499,2,24,1982,1,DM,M,49.0
5499,5500,2,24,1982,9,DS,F,130.0
5500,5501,2,24,1982,1,OT,F,34.0
5501,5502,2,24,1982,2,RM,M,9.0
5502,5503,2,24,1982,1,OL,F,36.0
5503,5504,2,24,1982,1,DM,M,41.0
5504,5505,2,24,1982,10,,,
5505,5506,2,24,1982,23,,,
5506,5507,3,29,1982,11,OL,M,32.0
5507,5508,3,29,1982,22,PE,M,22.0
5508,5509,3,29,1982,21,RM,M,11.0
5509,5510,3,29,1982,2,OL,F,43.0
5510,5511,3,29,1982,24,DO,F,37.0
5511,5512,3,29,1982,11,DS,F,106.0
5512,5513,3,29,1982,21,PF,M,7.0
5513,5514,3,29,1982,2,DS,F,142.0
5514,5515,3,29,1982,24,DM,M,39.0
5515,5516,3,29,1982,18,DM,M,40.0
5516,5517,3,29,1982,20,,F,164.0
5517,5518,3,29,1982,12,DS,F,116.0
5518,5519,3,29,1982,8,OT,F,24.0
5519,5520,3,29,1982,21,RM,F,10.0
5520,5521,3,29,1982,20,DM,M,46.0
5521,5522,3,29,1982,24,RM,F,12.0
5522,5523,3,29,1982,2,DS,M,94.0
5523,5524,3,29,1982,23,RM,F,9.0
5524,5525,3,29,1982,21,RM,M,11.0
5525,5526,3,29,1982,20,RM,F,10.0
5526,5527,3,29,1982,12,RM,M,9.0
5527,5528,3,29,1982,24,PM,M,18.0
5528,5529,3,29,1982,23,SA,,
5529,5530,3,29,1982,21,RM,F,12.0
5530,5531,3,29,1982,12,DM,F,44.0
5531,5532,3,29,1982,2,DS,M,151.0
5532,5533,3,29,1982,12,DM,M,48.0
5533,5534,3,29,1982,24,PE,F,22.0
5534,5535,3,29,1982,18,AB,,
5535,5536,3,29,1982,21,RM,M,10.0
5536,5537,3,29,1982,22,PE,F,24.0
5537,5538,3,29,1982,19,PM,M,22.0
5538,5539,3,29,1982,18,DS,F,143.0
5539,5540,3,29,1982,21,PF,F,6.0
5540,5541,3,29,1982,21,SS,,
5541,5542,3,29,1982,19,RM,M,9.0
5542,5543,3,29,1982,19,RM,M,9.0
5543,5544,3,29,1982,2,PE,F,23.0
5544,5545,3,29,1982,18,RM,M,11.0
5545,5546,3,29,1982,21,PF,F,9.0
5546,5547,3,29,1982,24,PE,M,22.0
5547,5548,3,29,1982,24,DO,M,49.0
5548,5549,3,29,1982,11,DM,M,46.0
5549,5550,3,29,1982,23,SA,,
5550,5551,3,29,1982,12,RM,F,11.0
5551,5552,3,29,1982,11,,M,212.0
5552,5553,3,29,1982,18,OL,M,39.0
5553,5554,3,29,1982,12,DM,M,45.0
5554,5555,3,29,1982,24,DM,M,47.0
5555,5556,3,29,1982,21,PF,M,7.0
5556,5557,3,29,1982,12,DM,M,49.0
5557,5558,3,29,1982,2,,M,211.0
5558,5559,3,29,1982,8,DS,M,136.0
5559,5560,3,29,1982,23,PE,F,24.0
5560,5561,3,29,1982,24,RM,M,10.0
5561,5562,3,29,1982,2,PE,M,23.0
5562,5563,3,29,1982,11,DM,F,45.0
5563,5564,3,29,1982,2,RM,M,10.0
5564,5565,3,29,1982,10,RM,F,14.0
5565,5566,3,29,1982,2,RM,F,10.0
5566,5567,3,29,1982,10,PM,M,10.0
5567,5568,3,29,1982,18,SA,,
5568,5569,3,29,1982,21,PF,F,8.0
5569,5570,3,29,1982,12,DM,F,46.0
5570,5571,3,29,1982,8,DO,M,52.0
5571,5572,3,29,1982,22,DM,M,48.0
5572,5573,3,29,1982,19,PM,M,12.0
5573,5574,3,29,1982,8,DO,F,53.0
5574,5575,3,29,1982,20,DM,F,42.0
5575,5576,3,29,1982,19,PM,M,18.0
5576,5577,3,29,1982,10,PM,F,12.0
5577,5578,3,29,1982,19,RM,M,8.0
5578,5579,3,29,1982,18,PM,M,17.0
5579,5580,3,29,1982,23,RM,F,12.0
5580,5581,3,29,1982,19,PM,M,11.0
5581,5582,3,29,1982,10,RM,M,11.0
5582,5583,3,29,1982,2,,M,120.0
5583,5584,3,29,1982,11,DM,M,21.0
5584,5585,3,29,1982,2,DO,F,63.0
5585,5586,3,29,1982,21,PF,M,6.0
5586,5587,3,29,1982,20,DS,M,73.0
5587,5588,3,29,1982,21,PF,M,8.0
5588,5589,3,29,1982,18,DM,F,46.0
5589,5590,3,29,1982,11,DM,M,43.0
5590,5591,3,29,1982,18,RM,F,12.0
5591,5592,3,29,1982,12,DM,F,38.0
5592,5593,3,29,1982,23,RM,M,11.0
5593,5594,3,29,1982,20,DS,F,154.0
5594,5595,3,30,1982,16,RM,M,10.0
5595,5596,3,30,1982,7,PM,F,27.0
5596,5597,3,30,1982,1,PP,M,18.0
5597,5598,3,30,1982,5,DM,F,44.0
5598,5599,3,30,1982,6,DM,F,40.0
5599,5600,3,30,1982,16,PE,,
5600,5601,3,30,1982,7,PE,F,21.0
5601,5602,3,30,1982,5,DM,M,53.0
5602,5603,3,30,1982,7,RM,M,11.0
5603,5604,3,30,1982,5,DM,F,40.0
5604,5605,3,30,1982,6,DS,F,160.0
5605,5606,3,30,1982,4,DM,M,42.0
5606,5607,3,30,1982,5,,F,190.0
5607,5608,3,30,1982,13,DO,M,37.0
5608,5609,3,30,1982,6,DO,F,48.0
5609,5610,3,30,1982,17,DM,F,54.0
5610,5611,3,30,1982,1,DO,F,54.0
5611,5612,3,30,1982,3,,F,103.0
5612,5613,3,30,1982,1,DM,M,44.0
5613,5614,3,30,1982,4,PF,F,6.0
5614,5615,3,30,1982,4,DM,M,46.0
5615,5616,3,30,1982,5,DM,M,26.0
5616,5617,3,30,1982,6,DM,M,45.0
5617,5618,3,30,1982,15,PF,F,9.0
5618,5619,3,30,1982,14,DM,M,41.0
5619,5620,3,30,1982,6,DM,M,57.0
5620,5621,3,30,1982,9,DS,M,88.0
5621,5622,3,30,1982,5,DM,F,38.0
5622,5623,3,30,1982,9,DS,F,123.0
5623,5624,3,30,1982,1,DS,F,90.0
5624,5625,3,30,1982,4,DM,M,50.0
5625,5626,3,30,1982,6,OT,M,26.0
5626,5627,3,30,1982,17,OT,F,31.0
5627,5628,3,30,1982,14,DM,F,48.0
5628,5629,3,30,1982,6,DS,M,129.0
5629,5630,3,30,1982,14,PE,M,22.0
5630,5631,3,30,1982,6,DM,F,48.0
5631,5632,3,30,1982,1,,F,109.0
5632,5633,3,30,1982,4,DM,M,44.0
5633,5634,3,30,1982,5,DS,F,76.0
5634,5635,3,30,1982,6,DS,M,101.0
5635,5636,3,30,1982,6,OL,F,39.0
5636,5637,3,30,1982,15,PM,F,34.0
5637,5638,3,30,1982,3,OL,F,32.0
5638,5639,3,30,1982,14,DS,M,106.0
5639,5640,3,30,1982,1,DS,M,159.0
5640,5641,3,30,1982,3,RM,F,14.0
5641,5642,3,30,1982,13,DM,M,48.0
5642,5643,3,30,1982,9,AB,,
5643,5644,3,30,1982,3,RM,M,10.0
5644,5645,3,30,1982,17,RM,M,10.0
5645,5646,3,30,1982,16,RM,M,9.0
5646,5647,3,30,1982,1,DO,M,55.0
5647,5648,3,30,1982,5,DM,M,26.0
5648,5649,3,30,1982,9,DS,M,91.0
5649,5650,3,30,1982,3,PF,F,8.0
5650,5651,3,30,1982,6,PP,M,20.0
5651,5652,3,30,1982,14,DM,M,54.0
5652,5653,3,30,1982,1,RM,M,12.0
5653,5654,3,30,1982,17,OT,M,28.0
5654,5655,3,30,1982,15,SA,,
5655,5656,3,30,1982,16,RM,F,12.0
5656,5657,3,30,1982,17,PM,F,28.0
5657,5658,3,30,1982,4,DM,F,42.0
5658,5659,3,30,1982,17,DS,M,140.0
5659,5660,3,30,1982,15,RM,M,9.0
5660,5661,3,30,1982,9,DS,M,85.0
5661,5662,3,30,1982,5,DM,M,45.0
5662,5663,3,30,1982,13,DS,M,138.0
5663,5664,3,30,1982,5,DM,M,48.0
5664,5665,3,30,1982,16,RM,F,11.0
5665,5666,3,30,1982,17,RM,M,10.0
5666,5667,3,30,1982,5,DM,F,53.0
5667,5668,3,30,1982,6,DM,M,51.0
5668,5669,3,30,1982,1,DM,M,46.0
5669,5670,3,30,1982,5,DM,F,26.0
5670,5671,3,30,1982,9,DS,M,76.0
5671,5672,3,30,1982,1,OT,M,23.0
5672,5673,3,30,1982,5,DM,M,44.0
5673,5674,3,30,1982,14,DM,M,51.0
5674,5675,3,30,1982,9,DS,F,140.0
5675,5676,3,30,1982,3,RM,M,6.0
5676,5677,3,30,1982,4,DS,F,90.0
5677,5678,3,30,1982,6,DM,F,52.0
5678,5679,3,30,1982,6,PE,F,21.0
5679,5680,3,30,1982,17,DO,F,59.0
5680,5681,3,30,1982,14,DM,F,45.0
5681,5682,4,28,1982,10,PM,M,17.0
5682,5683,4,28,1982,11,OL,M,38.0
5683,5684,4,28,1982,24,OT,M,29.0
5684,5685,4,28,1982,23,RM,M,9.0
5685,5686,4,28,1982,11,DS,M,56.0
5686,5687,4,28,1982,19,AB,,
5687,5688,4,28,1982,10,PM,F,13.0
5688,5689,4,28,1982,23,SA,,
5689,5690,4,28,1982,20,DM,F,51.0
5690,5691,4,28,1982,11,PP,F,16.0
5691,5692,4,28,1982,22,PE,M,21.0
5692,5693,4,28,1982,19,RM,M,9.0
5693,5694,4,28,1982,18,DS,M,128.0
5694,5695,4,28,1982,11,SS,,
5695,5696,4,28,1982,24,PE,M,20.0
5696,5697,4,28,1982,17,PM,M,17.0
5697,5698,4,28,1982,22,DM,M,41.0
5698,5699,4,28,1982,20,DM,M,44.0
5699,5700,4,28,1982,13,DO,F,41.0
5700,5701,4,28,1982,12,DS,M,114.0
5701,5702,4,28,1982,12,,F,217.0
5702,5703,4,28,1982,24,DO,M,51.0
5703,5704,4,28,1982,18,DS,M,94.0
5704,5705,4,28,1982,11,DS,F,102.0
5705,5706,4,28,1982,12,PP,F,13.0
5706,5707,4,28,1982,18,DS,F,
5707,5708,4,28,1982,22,DS,M,130.0
5708,5709,4,28,1982,21,PF,F,9.0
5709,5710,4,28,1982,20,DM,F,41.0
5710,5711,4,28,1982,12,DM,F,41.0
5711,5712,4,28,1982,24,PE,F,11.0
5712,5713,4,28,1982,23,RM,F,10.0
5713,5714,4,28,1982,24,DM,M,41.0
5714,5715,4,28,1982,10,PM,F,32.0
5715,5716,4,28,1982,11,DM,M,45.0
5716,5717,4,28,1982,24,PE,F,11.0
5717,5718,4,28,1982,21,PF,M,8.0
5718,5719,4,28,1982,12,DM,M,46.0
5719,5720,4,28,1982,22,DS,F,116.0
5720,5721,4,28,1982,24,PE,M,26.0
5721,5722,4,28,1982,17,DO,F,59.0
5722,5723,4,28,1982,12,RM,M,11.0
5723,5724,4,28,1982,24,PE,F,21.0
5724,5725,4,28,1982,22,DS,M,87.0
5725,5726,4,28,1982,18,DM,F,46.0
5726,5727,4,28,1982,18,DM,M,42.0
5727,5728,4,28,1982,17,DO,F,36.0
5728,5729,4,28,1982,11,DM,F,42.0
5729,5730,4,28,1982,20,DS,M,
5730,5731,4,28,1982,19,PM,M,19.0
5731,5732,4,28,1982,23,SA,,
5732,5733,4,28,1982,12,DM,M,47.0
5733,5734,4,28,1982,18,RM,M,11.0
5734,5735,4,28,1982,17,OT,M,27.0
5735,5736,4,28,1982,22,DS,F,
5736,5737,4,28,1982,17,DM,M,50.0
5737,5738,4,28,1982,13,DS,M,110.0
5738,5739,4,28,1982,19,PE,F,24.0
5739,5740,4,28,1982,17,,F,146.0
5740,5741,4,28,1982,20,AB,,
5741,5742,4,28,1982,12,PM,F,19.0
5742,5743,4,28,1982,20,DS,M,54.0
5743,5744,4,28,1982,10,RM,F,10.0
5744,5745,4,28,1982,12,DM,M,48.0
5745,5746,4,28,1982,12,DM,F,44.0
5746,5747,4,28,1982,17,PE,F,26.0
5747,5748,4,28,1982,24,DO,F,44.0
