,record_id,month,day,year,plot,species,sex,wgt
18304,18305,1,12,1991,5,OT,M,22.0
18305,18306,1,12,1991,9,DM,M,37.0
18306,18307,1,12,1991,10,RM,F,8.0
18307,18308,1,12,1991,13,PE,M,17.0
18308,18309,1,12,1991,16,RM,F,11.0
18309,18310,1,12,1991,11,DM,F,37.0
18310,18311,1,12,1991,10,RM,M,13.0
18311,18312,1,12,1991,9,DM,F,41.0
18312,18313,1,12,1991,11,DM,M,43.0
18313,18314,1,12,1991,11,DM,M,41.0
18314,18315,2,16,1991,20,RM,M,11.0
18315,18316,2,16,1991,24,DO,F,59.0
18316,18317,2,16,1991,1,DM,M,36.0
18317,18318,2,16,1991,12,OL,M,30.0
18318,18319,2,16,1991,12,SS,,
18319,18320,2,16,1991,1,DM,M,44.0
18320,18321,2,16,1991,21,RM,M,9.0
18321,18322,2,16,1991,23,RM,F,11.0
18322,18323,2,16,1991,19,BA,F,18.0
18323,18324,2,16,1991,20,RM,F,12.0
18324,18325,2,16,1991,1,DM,M,45.0
18325,18326,2,16,1991,20,RM,M,9.0
18326,18327,2,16,1991,24,DO,M,53.0
18327,18328,2,16,1991,12,DO,F,51.0
18328,18329,2,16,1991,12,OL,F,27.0
18329,18330,2,16,1991,7,RM,M,10.0
18330,18331,2,16,1991,19,PF,M,8.0
18331,18332,2,16,1991,1,DO,M,53.0
18332,18333,2,16,1991,17,DM,F,40.0
18333,18334,2,16,1991,19,RM,M,9.0
18334,18335,2,16,1991,1,DM,M,49.0
18335,18336,2,16,1991,19,OT,F,23.0
18336,18337,2,16,1991,7,RM,M,11.0
18337,18338,2,16,1991,1,DO,M,41.0
18338,18339,2,16,1991,2,RM,M,11.0
18339,18340,2,16,1991,19,RM,M,9.0
18340,18341,2,16,1991,18,RM,F,12.0
18341,18342,2,16,1991,12,DM,F,39.0
18342,18343,2,16,1991,2,OT,M,27.0
18343,18344,2,16,1991,12,DM,F,48.0
18344,18345,2,16,1991,22,DS,F,112.0
18345,18346,2,16,1991,18,,F,190.0
18346,18347,2,16,1991,2,OT,F,24.0
18347,18348,2,16,1991,12,RM,M,9.0
18348,18349,2,16,1991,20,,M,171.0
18349,18350,2,16,1991,18,PF,,
18350,18351,2,16,1991,1,DO,M,54.0
18351,18352,2,16,1991,1,DO,F,58.0
18352,18353,2,16,1991,7,RM,F,11.0
18353,18354,2,16,1991,20,RM,F,11.0
18354,18355,2,16,1991,17,DO,F,47.0
18355,18356,2,16,1991,24,RM,M,9.0
18356,18357,2,16,1991,18,RM,F,11.0
18357,18358,2,16,1991,7,RM,F,12.0
18358,18359,2,16,1991,23,RM,M,10.0
18359,18360,2,16,1991,7,PE,M,22.0
18360,18361,2,16,1991,2,DO,F,52.0
18361,18362,2,16,1991,7,RM,M,10.0
18362,18363,2,16,1991,12,OL,M,34.0
18363,18364,2,16,1991,2,,F,185.0
18364,18365,2,16,1991,22,OT,F,23.0
18365,18366,2,16,1991,2,RM,M,10.0
18366,18367,2,16,1991,22,OT,M,24.0
18367,18368,2,16,1991,21,RM,F,12.0
18368,18369,2,16,1991,23,RM,F,11.0
18369,18370,2,16,1991,1,DM,M,46.0
18370,18371,2,16,1991,12,SF,,
18371,18372,2,16,1991,20,PF,M,7.0
18372,18373,2,16,1991,7,RM,F,11.0
18373,18374,2,16,1991,1,DO,F,50.0
18374,18375,2,16,1991,2,OT,M,24.0
18375,18376,2,16,1991,12,AH,,
18376,18377,2,16,1991,19,RM,,
18377,18378,2,16,1991,22,AB,,
18378,18379,2,16,1991,7,PE,F,27.0
18379,18380,2,17,1991,9,DO,F,48.0
18380,18381,2,17,1991,13,RM,M,9.0
18381,18382,2,17,1991,11,DO,M,55.0
18382,18383,2,17,1991,9,RM,F,7.0
18383,18384,2,17,1991,9,RM,M,10.0
18384,18385,2,17,1991,15,RM,F,12.0
18385,18386,2,17,1991,4,DM,M,45.0
18386,18387,2,17,1991,11,DO,M,
18387,18388,2,17,1991,11,DO,F,39.0
18388,18389,2,17,1991,9,RM,M,10.0
18389,18390,2,17,1991,5,RM,M,10.0
18390,18391,2,17,1991,3,OT,F,28.0
18391,18392,2,17,1991,14,DM,M,39.0
18392,18393,2,17,1991,9,RM,M,12.0
18393,18394,2,17,1991,11,OL,M,30.0
18394,18395,2,17,1991,10,RM,M,10.0
18395,18396,2,17,1991,14,DM,M,44.0
18396,18397,2,17,1991,8,DM,M,44.0
18397,18398,2,17,1991,14,DM,F,39.0
18398,18399,2,17,1991,13,RM,F,10.0
18399,18400,2,17,1991,5,RM,F,12.0
18400,18401,2,17,1991,4,DM,M,46.0
18401,18402,2,17,1991,11,DM,M,44.0
18402,18403,2,17,1991,9,DM,F,35.0
18403,18404,2,17,1991,8,DM,M,52.0
18404,18405,2,17,1991,14,DO,M,52.0
18405,18406,2,17,1991,4,DM,M,44.0
18406,18407,2,17,1991,4,DM,M,45.0
18407,18408,2,17,1991,6,RM,F,11.0
18408,18409,2,17,1991,16,RM,M,9.0
18409,18410,2,17,1991,10,RM,M,10.0
18410,18411,2,17,1991,3,RM,F,13.0
18411,18412,2,17,1991,8,DM,M,40.0
18412,18413,2,17,1991,4,DM,F,48.0
18413,18414,2,17,1991,14,DM,M,48.0
18414,18415,2,17,1991,16,RM,M,11.0
18415,18416,2,17,1991,14,DM,M,47.0
18416,18417,2,17,1991,4,DM,M,49.0
18417,18418,2,17,1991,5,RM,M,10.0
18418,18419,2,17,1991,14,DM,M,50.0
18419,18420,2,17,1991,4,DM,M,43.0
18420,18421,2,17,1991,3,DM,F,40.0
18421,18422,2,17,1991,11,DM,M,46.0
18422,18423,2,17,1991,9,DM,M,50.0
18423,18424,2,17,1991,11,DM,F,40.0
18424,18425,2,17,1991,8,DM,M,45.0
18425,18426,2,17,1991,15,RM,F,13.0
18426,18427,2,17,1991,11,DM,F,50.0
18427,18428,2,17,1991,9,DM,M,46.0
18428,18429,2,17,1991,8,DM,F,43.0
18429,18430,2,17,1991,3,OT,F,24.0
18430,18431,2,17,1991,3,DM,M,47.0
18431,18432,2,17,1991,4,DM,F,47.0
18432,18433,2,17,1991,9,DM,F,49.0
18433,18434,2,17,1991,5,RM,M,10.0
18434,18435,2,17,1991,6,RM,M,9.0
18435,18436,2,17,1991,9,OL,F,31.0
18436,18437,2,17,1991,11,DM,M,49.0
18437,18438,2,17,1991,9,DM,F,47.0
18438,18439,2,17,1991,4,DM,M,32.0
18439,18440,2,17,1991,11,DM,M,43.0
18440,18441,2,17,1991,8,DM,M,45.0
18441,18442,2,17,1991,8,DM,F,46.0
18442,18443,3,13,1991,24,RM,F,11.0
18443,18444,3,13,1991,1,DM,M,40.0
18444,18445,3,13,1991,19,RM,M,8.0
18445,18446,3,13,1991,23,RM,M,10.0
18446,18447,3,13,1991,12,DO,F,59.0
18447,18448,3,13,1991,24,RM,M,9.0
18448,18449,3,13,1991,24,RM,M,11.0
18449,18450,3,13,1991,19,RM,F,8.0
18450,18451,3,13,1991,22,OT,M,27.0
18451,18452,3,13,1991,2,DO,F,46.0
18452,18453,3,13,1991,1,DM,M,47.0
18453,18454,3,13,1991,18,PF,M,7.0
18454,18455,3,13,1991,7,RM,F,13.0
18455,18456,3,13,1991,17,DM,F,45.0
18456,18457,3,13,1991,12,DM,M,46.0
18457,18458,3,13,1991,18,,F,192.0
18458,18459,3,13,1991,1,DO,M,46.0
18459,18460,3,13,1991,2,DO,F,47.0
18460,18461,3,13,1991,21,RM,M,10.0
18461,18462,3,13,1991,18,AH,,
18462,18463,3,13,1991,20,RM,M,10.0
18463,18464,3,13,1991,1,DO,M,
18464,18465,3,13,1991,18,RM,F,12.0
18465,18466,3,13,1991,23,RM,M,10.0
18466,18467,3,13,1991,21,RM,M,8.0
18467,18468,3,13,1991,2,OT,M,29.0
18468,18469,3,13,1991,17,DM,F,42.0
18469,18470,3,13,1991,2,DO,F,47.0
18470,18471,3,13,1991,19,RM,M,12.0
18471,18472,3,13,1991,22,DS,F,128.0
18472,18473,3,13,1991,1,DM,M,49.0
18473,18474,3,13,1991,2,RM,F,12.0
18474,18475,3,13,1991,19,SF,M,64.0
18475,18476,3,13,1991,2,RM,M,10.0
18476,18477,3,13,1991,17,DO,F,49.0
18477,18478,3,13,1991,12,DM,F,41.0
18478,18479,3,13,1991,12,DM,F,47.0
18479,18480,3,13,1991,1,DO,M,27.0
18480,18481,3,13,1991,17,RM,M,9.0
18481,18482,3,13,1991,20,RM,F,14.0
18482,18483,3,13,1991,23,RM,,
18483,18484,3,13,1991,24,OL,F,32.0
18484,18485,3,13,1991,1,DO,F,49.0
18485,18486,3,13,1991,2,,F,174.0
18486,18487,3,13,1991,12,DM,M,47.0
18487,18488,3,13,1991,20,PF,M,9.0
18488,18489,3,13,1991,1,DO,M,57.0
18489,18490,3,13,1991,7,PE,F,25.0
18490,18491,3,13,1991,2,RM,M,10.0
18491,18492,3,13,1991,12,DM,M,50.0
18492,18493,3,14,1991,16,RM,,
18493,18494,3,14,1991,9,AB,,
18494,18495,3,14,1991,5,RM,M,12.0
18495,18496,3,14,1991,9,RM,F,10.0
18496,18497,3,14,1991,4,DM,M,45.0
18497,18498,3,14,1991,10,RM,F,14.0
18498,18499,3,14,1991,9,AB,,
18499,18500,3,14,1991,15,PC,,
18500,18501,3,14,1991,13,OT,M,28.0
18501,18502,3,14,1991,3,RM,M,14.0
18502,18503,3,14,1991,11,DO,F,44.0
18503,18504,3,14,1991,13,RM,M,10.0
18504,18505,3,14,1991,11,DO,M,57.0
18505,18506,3,14,1991,13,RM,F,10.0
18506,18507,3,14,1991,3,RM,F,10.0
18507,18508,3,14,1991,9,DM,F,49.0
18508,18509,3,14,1991,3,BA,F,8.0
18509,18510,3,14,1991,4,DM,F,46.0
18510,18511,3,14,1991,9,DM,F,39.0
18511,18512,3,14,1991,13,RM,M,10.0
18512,18513,3,14,1991,8,RM,F,12.0
18513,18514,3,14,1991,6,RM,M,10.0
18514,18515,3,14,1991,4,DM,M,41.0
18515,18516,3,14,1991,6,RM,M,8.0
18516,18517,3,14,1991,14,DM,M,51.0
18517,18518,3,14,1991,14,DM,M,47.0
18518,18519,3,14,1991,16,RM,F,17.0
18519,18520,3,14,1991,14,DM,F,22.0
18520,18521,3,14,1991,10,RM,,
18521,18522,3,14,1991,8,DM,M,47.0
18522,18523,3,14,1991,14,DM,,
18523,18524,3,14,1991,13,PE,M,18.0
18524,18525,3,14,1991,14,DM,F,50.0
18525,18526,3,14,1991,9,DM,F,46.0
18526,18527,3,14,1991,14,DM,F,40.0
18527,18528,3,14,1991,8,DM,M,24.0
18528,18529,3,14,1991,8,DM,M,40.0
18529,18530,3,14,1991,8,DM,M,47.0
18530,18531,3,14,1991,14,DM,M,47.0
18531,18532,3,14,1991,14,DM,M,45.0
18532,18533,3,14,1991,4,DM,M,46.0
18533,18534,3,14,1991,4,DM,F,43.0
18534,18535,3,14,1991,4,DM,,
18535,18536,3,14,1991,5,RM,M,10.0
18536,18537,3,14,1991,6,RM,F,10.0
18537,18538,3,14,1991,11,DM,M,45.0
18538,18539,3,14,1991,6,RM,F,8.0
18539,18540,3,14,1991,11,DM,M,42.0
18540,18541,3,14,1991,8,DM,M,45.0
18541,18542,3,14,1991,3,OT,M,28.0
18542,18543,3,14,1991,9,DM,F,45.0
18543,18544,3,14,1991,15,RM,F,13.0
18544,18545,3,14,1991,11,DM,M,56.0
18545,18546,3,14,1991,10,RM,F,9.0
18546,18547,3,14,1991,4,DM,M,48.0
18547,18548,3,14,1991,8,DM,,
18548,18549,3,14,1991,14,DM,,
18549,18550,3,14,1991,4,DM,M,52.0
18550,18551,3,14,1991,5,RM,M,10.0
18551,18552,3,14,1991,9,DM,M,44.0
18552,18553,3,14,1991,8,DM,F,41.0
18553,18554,3,14,1991,14,DO,M,55.0
18554,18555,3,14,1991,13,PE,F,
18555,18556,3,14,1991,9,OL,F,36.0
18556,18557,3,14,1991,5,RM,F,16.0
18557,18558,3,14,1991,3,DM,M,39.0
18558,18559,3,14,1991,11,DM,F,44.0
18559,18560,3,14,1991,3,DM,M,51.0
18560,18561,3,14,1991,10,RM,M,11.0
18561,18562,4,19,1991,19,RM,F,10.0
18562,18563,4,19,1991,12,OT,M,21.0
18563,18564,4,19,1991,12,OL,M,40.0
18564,18565,4,19,1991,18,RM,M,13.0
18565,18566,4,19,1991,12,PP,F,19.0
18566,18567,4,19,1991,12,,M,146.0
18567,18568,4,19,1991,17,DO,F,47.0
18568,18569,4,19,1991,17,DM,F,51.0
18569,18570,4,19,1991,19,RM,,
18570,18571,4,19,1991,18,,F,76.0
18571,18572,4,19,1991,18,RM,M,11.0
18572,18573,4,19,1991,22,DS,,125.0
18573,18574,4,19,1991,19,BA,F,12.0
18574,18575,4,19,1991,23,RM,M,12.0
18575,18576,4,19,1991,18,,F,69.0
18576,18577,4,19,1991,24,RM,F,12.0
18577,18578,4,19,1991,17,DO,F,38.0
18578,18579,4,19,1991,17,,F,148.0
18579,18580,4,19,1991,12,SA,,
18580,18581,4,19,1991,17,,M,168.0
18581,18582,4,19,1991,22,DM,M,46.0
18582,18583,4,20,1991,16,RM,M,7.0
18583,18584,4,20,1991,11,DO,M,59.0
18584,18585,4,20,1991,6,PP,F,16.0
18585,18586,4,20,1991,16,RM,M,
18586,18587,4,20,1991,11,DO,F,63.0
18587,18588,4,20,1991,6,RM,F,15.0
18588,18589,4,20,1991,15,RM,F,10.0
18589,18590,4,20,1991,20,PF,M,10.0
18590,18591,4,20,1991,16,RM,F,13.0
18591,18592,4,20,1991,11,DM,F,55.0
18592,18593,4,20,1991,15,RM,M,12.0
18593,18594,4,20,1991,5,RM,M,7.0
18594,18595,4,20,1991,20,OT,F,
18595,18596,4,20,1991,11,DM,M,51.0
18596,18597,4,20,1991,11,DM,M,56.0
18597,18598,4,20,1991,5,RM,M,13.0
18598,18599,4,20,1991,21,,,
18599,18600,4,21,1991,1,DM,M,41.0
18600,18601,4,21,1991,3,PP,M,23.0
18601,18602,4,21,1991,8,DM,F,46.0
18602,18603,4,21,1991,7,RM,M,8.0
18603,18604,4,21,1991,3,BA,F,10.0
18604,18605,4,21,1991,3,OL,F,26.0
18605,18606,4,21,1991,13,PE,F,34.0
18606,18607,4,21,1991,8,DM,M,49.0
18607,18608,4,21,1991,13,RM,M,13.0
18608,18609,4,21,1991,7,RM,F,14.0
18609,18610,4,21,1991,10,UR,,
18610,18611,4,21,1991,4,DM,M,45.0
18611,18612,4,21,1991,8,DM,M,43.0
18612,18613,4,21,1991,8,DM,M,49.0
18613,18614,4,21,1991,8,DM,M,36.0
18614,18615,4,21,1991,1,DM,M,51.0
18615,18616,4,21,1991,4,DM,F,46.0
18616,18617,4,21,1991,14,DM,M,49.0
18617,18618,4,21,1991,1,AH,,
18618,18619,4,21,1991,2,DO,F,55.0
18619,18620,4,21,1991,3,DM,M,50.0
18620,18621,4,21,1991,9,DM,F,24.0
18621,18622,4,21,1991,1,DO,M,56.0
18622,18623,4,21,1991,2,OL,M,17.0
18623,18624,4,21,1991,8,DM,M,54.0
18624,18625,4,21,1991,14,DM,F,44.0
18625,18626,4,21,1991,9,DM,M,21.0
18626,18627,4,21,1991,9,DM,F,50.0
18627,18628,4,21,1991,1,DO,M,55.0
18628,18629,4,21,1991,4,DM,M,45.0
18629,18630,4,21,1991,2,OL,F,26.0
18630,18631,4,21,1991,1,DO,M,39.0
18631,18632,4,21,1991,8,DM,M,51.0
18632,18633,4,21,1991,1,DO,F,
18633,18634,4,21,1991,8,DM,M,46.0
18634,18635,4,21,1991,14,DO,M,55.0
18635,18636,4,21,1991,9,DX,,
18636,18637,4,21,1991,2,DO,F,53.0
18637,18638,4,21,1991,7,RM,M,12.0
18638,18639,4,21,1991,2,,F,126.0
18639,18640,4,21,1991,4,DM,M,24.0
18640,18641,4,21,1991,8,DM,F,49.0
18641,18642,4,21,1991,14,PE,M,20.0
18642,18643,4,21,1991,14,DM,M,51.0
18643,18644,4,21,1991,4,DM,,45.0
18644,18645,4,21,1991,9,DM,F,23.0
18645,18646,4,21,1991,2,PP,M,15.0
18646,18647,4,21,1991,8,DM,F,43.0
18647,18648,4,21,1991,3,DM,F,
18648,18649,4,21,1991,14,DM,F,42.0
18649,18650,5,13,1991,12,OT,,
18650,18651,5,13,1991,7,RM,M,14.0
18651,18652,5,13,1991,1,OT,F,34.0
18652,18653,5,13,1991,7,RM,F,12.0
18653,18654,5,13,1991,2,DM,F,54.0
18654,18655,5,13,1991,17,DM,M,
18655,18656,5,13,1991,23,RM,F,14.0
18656,18657,5,13,1991,17,DO,M,40.0
18657,18658,5,13,1991,18,PE,M,15.0
18658,18659,5,13,1991,1,DO,M,53.0
18659,18660,5,13,1991,22,DS,F,110.0
18660,18661,5,13,1991,1,DM,M,50.0
18661,18662,5,13,1991,1,PP,F,15.0
18662,18663,5,13,1991,2,DO,F,51.0
18663,18664,5,13,1991,2,DX,,
18664,18665,5,13,1991,12,OT,F,28.0
18665,18666,5,13,1991,19,BA,F,7.0
18666,18667,5,13,1991,17,DM,F,42.0
18667,18668,5,13,1991,7,RM,M,12.0
18668,18669,5,13,1991,2,DO,F,40.0
18669,18670,5,13,1991,7,RM,F,15.0
18670,18671,5,13,1991,17,DX,,
18671,18672,5,13,1991,1,DO,M,44.0
18672,18673,5,13,1991,17,,M,195.0
18673,18674,5,13,1991,1,DO,F,53.0
18674,18675,5,13,1991,20,PF,M,8.0
18675,18676,5,13,1991,1,DO,M,55.0
18676,18677,5,13,1991,1,DO,F,46.0
18677,18678,5,13,1991,2,,F,81.0
18678,18679,5,13,1991,1,PE,F,23.0
18679,18680,5,13,1991,2,,F,185.0
18680,18681,5,13,1991,7,RM,F,12.0
18681,18682,5,13,1991,24,OT,F,17.0
18682,18683,5,13,1991,17,DO,F,54.0
18683,18684,5,13,1991,21,,,
18684,18685,5,14,1991,3,PP,M,24.0
18685,18686,5,14,1991,14,DM,F,52.0
18686,18687,5,14,1991,3,BA,F,8.0
18687,18688,5,14,1991,11,PP,F,19.0
18688,18689,5,14,1991,4,AB,,
18689,18690,5,14,1991,6,PP,M,16.0
18690,18691,5,14,1991,8,DM,M,45.0
18691,18692,5,14,1991,3,OL,F,29.0
18692,18693,5,14,1991,4,DM,M,44.0
18693,18694,5,14,1991,3,DM,M,22.0
18694,18695,5,14,1991,8,DM,M,41.0
18695,18696,5,14,1991,14,DM,M,49.0
18696,18697,5,14,1991,8,DM,M,49.0
18697,18698,5,14,1991,13,RM,M,10.0
18698,18699,5,14,1991,11,PP,M,16.0
18699,18700,5,14,1991,3,OT,F,11.0
18700,18701,5,14,1991,5,RM,F,13.0
18701,18702,5,14,1991,3,OT,M,11.0
18702,18703,5,14,1991,8,DM,F,51.0
18703,18704,5,14,1991,14,DM,M,47.0
18704,18705,5,14,1991,5,RM,M,13.0
18705,18706,5,14,1991,9,DM,M,49.0
18706,18707,5,14,1991,14,RM,F,11.0
18707,18708,5,14,1991,4,DM,M,31.0
18708,18709,5,14,1991,4,DM,F,43.0
18709,18710,5,14,1991,14,OL,F,37.0
18710,18711,5,14,1991,4,DM,M,44.0
18711,18712,5,14,1991,8,DM,M,41.0
18712,18713,5,14,1991,14,AH,,
18713,18714,5,14,1991,9,DM,F,46.0
18714,18715,5,14,1991,3,DM,F,46.0
18715,18716,5,14,1991,15,PE,F,36.0
18716,18717,5,14,1991,14,DO,M,56.0
18717,18718,5,14,1991,11,DM,F,49.0
18718,18719,5,14,1991,3,OT,F,11.0
18719,18720,5,14,1991,10,RM,M,13.0
18720,18721,5,14,1991,3,PF,F,9.0
18721,18722,5,14,1991,13,PP,F,16.0
18722,18723,5,14,1991,3,PP,F,16.0
18723,18724,5,14,1991,9,DM,M,36.0
18724,18725,5,14,1991,3,PP,F,28.0
18725,18726,5,14,1991,8,DM,F,29.0
18726,18727,5,14,1991,8,DM,M,41.0
18727,18728,5,14,1991,14,DM,F,54.0
18728,18729,5,14,1991,11,DM,M,50.0
18729,18730,5,14,1991,5,PP,F,23.0
18730,18731,5,14,1991,8,DM,F,46.0
18731,18732,5,14,1991,16,AB,,
18732,18733,6,13,1991,2,OT,F,28.0
18733,18734,6,13,1991,18,OL,F,30.0
18734,18735,6,13,1991,20,PE,M,16.0
18735,18736,6,13,1991,7,RM,F,11.0
18736,18737,6,13,1991,1,PE,F,
18737,18738,6,13,1991,2,DO,M,44.0
18738,18739,6,13,1991,24,AH,,
18739,18740,6,13,1991,23,RM,M,10.0
18740,18741,6,13,1991,1,DM,M,51.0
18741,18742,6,13,1991,1,DO,M,
18742,18743,6,13,1991,2,DM,F,44.0
18743,18744,6,13,1991,2,OL,M,18.0
18744,18745,6,13,1991,21,AH,,
18745,18746,6,13,1991,1,PP,F,18.0
18746,18747,6,13,1991,17,DO,,
18747,18748,6,13,1991,20,PF,M,7.0
18748,18749,6,13,1991,12,RM,M,8.0
18749,18750,6,13,1991,2,RM,M,13.0
18750,18751,6,13,1991,21,AH,,
18751,18752,6,13,1991,12,DM,M,24.0
18752,18753,6,13,1991,24,RM,F,11.0
18753,18754,6,13,1991,7,RM,F,15.0
18754,18755,6,13,1991,18,OL,F,37.0
18755,18756,6,13,1991,24,PE,F,26.0
18756,18757,6,13,1991,12,DM,M,24.0
18757,18758,6,13,1991,24,,M,174.0
18758,18759,6,13,1991,22,DS,F,
18759,18760,6,13,1991,1,OL,M,
18760,18761,6,13,1991,7,AH,,
18761,18762,6,13,1991,12,DM,M,25.0
18762,18763,6,13,1991,7,RM,M,12.0
18763,18764,6,13,1991,2,DO,F,45.0
18764,18765,6,13,1991,22,PE,F,21.0
18765,18766,6,13,1991,17,DO,M,45.0
18766,18767,6,13,1991,24,RM,,
18767,18768,6,13,1991,18,BA,F,9.0
18768,18769,6,13,1991,7,RM,F,11.0
18769,18770,6,13,1991,1,DO,F,44.0
18770,18771,6,13,1991,1,DO,M,56.0
18771,18772,6,13,1991,19,,,
18772,18773,6,14,1991,11,DO,,
18773,18774,6,14,1991,8,OT,M,30.0
18774,18775,6,14,1991,4,DM,M,25.0
18775,18776,6,14,1991,8,DM,M,46.0
18776,18777,6,14,1991,4,DM,M,39.0
18777,18778,6,14,1991,3,BA,F,9.0
18778,18779,6,14,1991,8,PP,F,16.0
18779,18780,6,14,1991,3,,M,126.0
